"","M_fit_M","A_fit_M","O_fit_M","Al_fit_M","T_M_fit_M","T_A_fit_M","T_O_fit_M","T_Al_fit_M","total_M","total_rep_M","M_R0_M","A_R0_M","O_R0_M","Al_R0_M","pPCR_M","M_fit_L","A_fit_L","O_fit_L","Al_fit_L","T_M_fit_L","T_A_fit_L","T_O_fit_L","T_Al_fit_L","total_L","total_rep_L","M_R0_L","A_R0_L","O_R0_L","Al_R0_L","pPCR_L","M_fit_U","A_fit_U","O_fit_U","Al_fit_U","T_M_fit_U","T_A_fit_U","T_O_fit_U","T_Al_fit_U","total_U","total_rep_U","M_R0_U","A_R0_U","O_R0_U","Al_R0_U","pPCR_U"
"218",64.2250630414509,340.340592150723,67.8269263541204,576.017692652811,286.585726726463,648.977270697228,121.313849142386,1091.18974702731,2148.06659359339,1048.4102741991,1.8114520039258,1.80555787150193,1.6230026067061,2.68835675721412,0.343583273179817,31.6980162537377,218.63837778459,12.8843870529294,391.390894951643,125.617823688172,329.182005963608,23.0118820313523,638.958980384059,1326.65052667132,791.070464253435,1.60290717317496,1.53762671812381,1.34341095065267,2.27323434050531,0.343418638036062,121.197598967399,543.289260908511,218.004201976982,868.282728743002,609.543464246246,1269.78063437744,371.398124286732,2289.14386727136,4101.26961402349,1444.68989688452,2.14684809367923,2.1875018249502,2.06509496242292,3.34409717123624,0.343649484421819
"219",62.5782687590809,328.869043390007,65.0468166666356,586.946053925448,276.033103155579,625.808726180161,116.082461669458,1109.98045292695,2127.90474393214,1043.44018274117,1.80436113642659,1.80147464816643,1.6193097790531,2.68230701116542,0.347716064400186,30.7647998900924,209.260422618059,12.1381602503071,399.290184120988,120.459307896311,316.934998077476,21.5918233093514,652.432469328849,1307.32357337954,788.20570005419,1.59917449545145,1.53622780587101,1.34201188526043,2.27036111046593,0.347554621233011,119.059126844225,526.534172516125,212.410380858379,882.116097163972,591.74380051322,1224.35194939979,361.144180479957,2297.68190948077,4062.9051236684,1445.80249001959,2.13597248870022,2.17957953167261,2.05776595589894,3.33119705339118,0.347780744630918
"220",61.2044186917768,318.465674980221,62.5279845542154,599.647938693835,266.862156864678,604.635099740868,111.320171279703,1131.76299333726,2114.5804212225,1041.84601692005,1.79734309162452,1.79743336902758,1.61565488732762,2.67631940851517,0.351806425096264,29.9769333496904,201.110360922374,11.4526422639707,408.660441783806,116.000409468793,306.320760311799,20.2950067505264,668.34663467264,1301.97490332922,787.814763676748,1.59548019229335,1.53484322296741,1.34062717850918,2.26659584012401,0.351648367707683,117.310972011243,511.238525652898,205.296015854841,898.222744390388,576.134815890313,1181.36931966089,352.567696200452,2307.60674825325,4030.00819244474,1451.37619464861,2.12520898022385,2.17173878135142,2.05051240186746,3.3184297517408,0.351869659567896
"221",59.9751840796493,308.737923812347,60.1841739874206,613.370699309057,258.510543425213,584.77216301429,106.881918393017,1155.24403216273,2105.40865699525,1042.26798118847,1.79039908798303,1.79343472840646,1.61203855837329,2.67039497936952,0.355853633060551,29.2680481198316,193.632618443621,10.8146049075239,418.880138788231,111.960943689499,296.683316100226,19.0946634864873,685.683738777132,1300.66888502614,790.20537550337,1.59176002290566,1.53347324067308,1.33925708929858,2.26286382864997,0.355701751035899,115.687754233442,496.852801376345,198.242406189001,915.574730989831,561.779433042758,1140.2548031444,344.91366190986,2318.03403510205,3997.67211250163,1463.91108209302,2.11455922280469,2.16398083637539,2.04333545121846,3.30579728632219,0.355915491064043
"222",58.8183414273458,299.473704169705,57.9678734860705,627.73376478016,250.681002104224,565.853517974131,102.688120937236,1179.78085191152,2099.00349292711,1043.99368386328,1.78357721763043,1.78950641674378,1.60848583463583,2.66457475080607,0.359829653885464,28.6007895081813,186.611485828918,10.2160607753551,429.6366025204,108.191994521542,287.674972866043,17.9746769497157,703.94216171227,1301.61004036645,794.286002799356,1.58802332871189,1.53212736059503,1.33791110957382,2.25919744186077,0.359683752764326,113.733154660386,483.215544904419,191.475137803182,933.80643815809,548.188302553012,1100.68888690579,337.788784481239,2328.5152838806,3935.57604337685,1478.37208303809,2.10409687999969,2.15635937608195,2.03628474846003,3.29338706678171,0.35989020169939
"223",57.703939982859,290.564403185552,55.8537779099793,642.559162506015,243.215422901592,547.679900422525,98.6939303349883,1205.05479649102,2094.64405015012,1046.6812835844,1.77682217725226,1.78561658605245,1.60496791283475,2.65881153684238,0.363766716808145,27.9593454855528,179.933031541149,9.6521917649025,440.782795449952,104.553490187575,278.001080997931,16.9247796525498,722.876595808092,1304.15799363835,796.131706125362,1.58432329250483,1.5306535081019,1.33657833650208,2.25556697220728,0.363626612984552,111.819479668158,470.145417970028,184.950162221117,953.993189799335,535.105437413938,1062.4886629205,330.987918630764,2338.82286985716,3876.44065042803,1494.33391306091,2.09373707399902,2.14881259233736,2.02930311443253,3.28109842984881,0.363826008810967
"224",56.6102540012364,281.946184466997,53.8264904124721,657.750652034647,236.028770728349,530.140011936264,94.8729724903603,1230.90861402713,2091.95036918211,1050.13358091535,1.77017028565034,1.78178614995848,1.60150370694348,2.65313632342035,0.367643653879846,27.3324447592419,173.531272997623,9.1195872439315,452.240998874608,100.951617503931,266.960897921358,15.9379514493025,740.470233235269,1307.92694011038,798.639230463695,1.57968577978722,1.52903713987163,1.33526593269808,2.25199193863744,0.367509157693489,109.915739669552,457.443973136091,178.639328683763,975.836398285872,522.396429263212,1025.54352764019,324.403776368814,2350.18580870022,3819.91369055831,1511.55940560652,2.08353549103152,2.14138104914646,2.02242806809873,3.26899744033528,0.36770174421687
"225",55.5299517992886,273.585635676403,51.8772244985016,673.26674728601,229.074406060034,513.168924564037,91.2087444666357,1257.26540730873,2090.71748239944,1054.2595592602,1.76360100870009,1.77800328373463,1.59808252273857,2.64753159094165,0.371472432644654,26.7157733772971,167.369991690174,8.61586493045753,463.065162833756,97.4887847275345,256.37578785786,15.0090066137933,756.725671073954,1312.71745434679,801.730478783481,1.57410777981064,1.52725825025429,1.3339698482671,2.24846130864565,0.371343366779747,108.013947813117,445.06690393503,172.52730712979,1003.89540995319,509.990241584003,989.781253497197,317.474990104362,2373.14551143466,3765.76708671132,1529.94920436281,2.07346062493666,2.13404180121303,2.01563838259067,3.2570467330744,0.371530019004707
"226",54.4602894277564,265.463323439218,50.0003240608669,689.089622318925,222.325877521241,496.72621751876,87.6900596539407,1284.08823754503,2090.83039223898,1059.01355924677,1.75709353740474,1.77425600457553,1.59469352306481,2.64197958555637,0.375265181182436,26.1059167351454,161.427511100578,8.13915310749945,473.94641223454,94.1486997815422,246.210122523046,14.1338268612994,772.926815265732,1317.39383579702,805.352773173651,1.56858223605876,1.52549609842695,1.33268597869642,2.24496390095073,0.375141381473399,106.112414627397,432.989795198141,166.604242815474,1032.95735205381,497.848828882646,955.150123208298,309.730782172137,2395.85355953762,3713.83845983372,1549.46212774958,2.0634805541493,2.12677159930279,2.00891255068836,3.24520844818301,0.37532231444964
"227",53.3986906811679,257.565679697298,48.1915392660089,705.209359735562,215.767368909903,480.784487441531,84.3086354254105,1311.35999710479,2092.22048888164,1064.36526938004,1.75065316705595,1.77054736196546,1.59133946584791,2.6364848253769,0.379018813787739,25.5037875301165,155.689015457719,7.6878377252638,485.01888595736,90.9213487696859,236.438698056895,13.3089415880517,789.435999713553,1322.55527158962,809.125841889852,1.56311364465156,1.52375211836235,1.33141536692879,2.241502560339,0.378900123159464,104.234845662662,421.196102407769,160.862227923681,1063.80789716781,485.951323669594,921.609490284553,302.171053618902,2418.28476987424,3664.00097232272,1570.07580640738,2.05360340127848,2.11972386734769,2.00225604367188,3.23349222458191,0.379075010690499
"228",52.3409418714182,249.88111315729,46.4471928757664,721.615842627361,209.388687850553,465.323316938265,81.0578129310571,1339.07336717716,2094.84318489704,1070.28509053184,1.74432296251405,1.76690215511356,1.58804277927431,2.63108405310405,0.382708232236936,24.9072679397153,150.142715743813,7.26044127911625,495.982802820717,87.8000689020429,227.042009200079,12.5312972616187,806.246189683695,1328.55783039453,813.392617356542,1.55773857553882,1.52203797033441,1.33016650361887,2.23810042581434,0.38259449273918,102.359932649399,409.671584792849,155.293732352588,1097.94235406111,474.285834513502,889.124788367258,294.787325670266,2440.4213920428,3616.14762553442,1580.25594142302,2.04389522531807,2.11295933578938,1.99571336529548,3.22197642402656,0.382763542745287
"229",51.2913398091397,242.405459617506,44.7651300585383,738.316436734707,203.182620692029,450.326089909652,77.9318762732999,1367.22579785871,2098.66638473369,1076.77836621989,1.73804997029215,1.76328989091089,1.58477588566614,2.62573208981807,0.386364299088432,24.3183361183083,144.782330733039,6.85577495382404,509.451966222484,84.7799490229103,218.003799678047,11.7981292587049,822.815083261672,1335.38016032256,814.184207932391,1.55241206142054,1.52033931630348,1.32892894536754,2.23472904318109,0.386255372886293,100.484423353905,398.140835688704,149.895436264099,1129.05815498651,462.84505917971,857.664839393011,287.573498883379,2462.2493880288,3570.18271454691,1590.93189715334,2.03427480359605,2.10625593436592,1.98922979300692,3.21056470420953,0.386418765144262
"230",50.2472308051803,235.130780263491,43.1425923698764,755.305882664124,197.143552397891,435.778317391273,74.9256899600205,1395.81702522033,2103.66458496952,1083.82648610267,1.73187169329896,1.75973216573046,1.5815583165992,2.62046093286517,0.389965157727291,23.7356764401818,139.59990865817,6.47260055709221,523.308405709637,81.8570975999651,209.309746504918,11.1068900163691,838.292153908002,1343.00799808836,814.696218908624,1.54774211627269,1.51866631037559,1.32771008603768,2.23140856269054,0.389860907057156,98.6038947364404,385.564352861293,144.661413008858,1157.20147163941,451.624061527032,827.200606007647,280.524739663779,2483.7566170864,3526.01781176607,1602.4528518515,2.02479966479158,2.09965374701739,1.98284408340233,3.19932530771091,0.390018822818026
"231",49.2107066934076,228.052882471001,41.5775932352759,772.588656366046,191.266750199837,421.666775398525,72.0345046302826,1424.84776897886,2109.81579920751,1091.42983876573,1.72576736737593,1.7562170227367,1.5783792584333,2.61525286684356,0.393522910320626,23.1602336160677,134.590097198586,6.10984328306902,536.022132620158,79.0281793798231,201.662191020094,10.4552055938123,853.981557106186,1351.43080987596,815.646472062265,1.54405816166872,1.51701333010627,1.32648737808267,2.22812782632839,0.393423209418951,96.7231132644713,374.638933986679,139.587983822937,1186.16030510107,440.619220313818,797.704327884976,273.824447070237,2504.9318574102,3483.56947017314,1614.82220324742,2.01543796168833,2.09313058422999,1.97653477920225,3.18822046029209,0.393575813505874
